Pref,Pref.name,Age,DiagnoseYear,Sex,Population,CaseCount.TB,CaseCount.STBBI
5132,Aba,"[36,39)",2010,1,27041,42,10
5132,Aba,"[36,39)",2011,0,24831,20,8
5132,Aba,"[36,39)",2011,1,27644,45,6
5132,Aba,"[36,39)",2012,0,24273,23,11
5132,Aba,"[36,39)",2012,1,27184,38,8
5132,Aba,"[36,39)",2013,0,23402,16,7
5132,Aba,"[36,39)",2013,1,25928,29,10
5132,Aba,"[36,39)",2014,0,21899,19,7
5132,Aba,"[36,39)",2014,1,24105,43,4
5132,Aba,"[36,39)",2015,0,20844,10,4
5132,Aba,"[36,39)",2015,1,22975,23,10
5132,Aba,"[36,39)",2016,0,20322,12,10
5132,Aba,"[36,39)",2016,1,22556,23,17
5132,Aba,"[36,39)",2017,0,21010,28,14
5132,Aba,"[36,39)",2017,1,23359,26,15
5132,Aba,"[36,39)",2018,0,21666,18,13
5132,Aba,"[36,39)",2018,1,23368,23,16
5132,Aba,"[39,42)",2005,0,19468,25,2
5132,Aba,"[39,42)",2005,1,21547,52,5
5132,Aba,"[39,42)",2006,0,19732,23,0
5132,Aba,"[39,42)",2006,1,21418,55,5
5132,Aba,"[39,42)",2007,0,21201,27,4
5132,Aba,"[39,42)",2007,1,23304,67,8
5132,Aba,"[39,42)",2008,0,22576,34,4
5132,Aba,"[39,42)",2008,1,24908,51,6
5132,Aba,"[39,42)",2009,0,24334,30,2
5132,Aba,"[39,42)",2009,1,26926,71,8
5132,Aba,"[39,42)",2010,0,24073,25,7
5132,Aba,"[39,42)",2010,1,26410,43,9
5132,Aba,"[39,42)",2011,0,23850,18,9
5132,Aba,"[39,42)",2011,1,25880,34,2
5132,Aba,"[39,42)",2012,0,24653,18,6
5132,Aba,"[39,42)",2012,1,26693,32,7
5132,Aba,"[39,42)",2013,0,24703,15,2
5132,Aba,"[39,42)",2013,1,26989,28,9
5132,Aba,"[39,42)",2014,0,24886,15,10
5132,Aba,"[39,42)",2014,1,27630,29,15
5132,Aba,"[39,42)",2015,0,24356,12,10
5132,Aba,"[39,42)",2015,1,27208,20,15
5132,Aba,"[39,42)",2016,0,23511,10,12
5132,Aba,"[39,42)",2016,1,25994,27,14
5132,Aba,"[39,42)",2017,0,22032,19,9
5132,Aba,"[39,42)",2017,1,24210,22,16
5132,Aba,"[39,42)",2018,0,21000,12,8
5132,Aba,"[39,42)",2018,1,23109,17,26
5132,Aba,"[42,45)",2005,0,12783,11,2
5132,Aba,"[42,45)",2005,1,14666,44,4
5132,Aba,"[42,45)",2006,0,16268,13,0
5132,Aba,"[42,45)",2006,1,18805,39,3
5132,Aba,"[42,45)",2007,0,18882,20,7
5132,Aba,"[42,45)",2007,1,21435,52,2
5132,Aba,"[42,45)",2008,0,19364,23,2
5132,Aba,"[42,45)",2008,1,21334,47,4
5132,Aba,"[42,45)",2009,0,19649,22,4
5132,Aba,"[42,45)",2009,1,21240,46,5
5132,Aba,"[42,45)",2010,0,21137,28,5
5132,Aba,"[42,45)",2010,1,23144,30,8
5132,Aba,"[42,45)",2011,0,22535,21,3
5132,Aba,"[42,45)",2011,1,24775,25,4
5132,Aba,"[42,45)",2012,0,24318,10,3
5132,Aba,"[42,45)",2012,1,26820,25,7
5132,Aba,"[42,45)",2013,0,24090,11,2
5132,Aba,"[42,45)",2013,1,26351,33,4
5132,Aba,"[42,45)",2014,0,23899,15,7
5132,Aba,"[42,45)",2014,1,25865,18,5
5132,Aba,"[42,45)",2015,0,24727,13,8
5132,Aba,"[42,45)",2015,1,26710,27,14
5132,Aba,"[42,45)",2016,0,24800,18,15
5132,Aba,"[42,45)",2016,1,27039,17,17
5132,Aba,"[42,45)",2017,0,25000,19,8
5132,Aba,"[42,45)",2017,1,27708,23,11
5132,Aba,"[42,45)",2018,0,24489,15,9
5132,Aba,"[42,45)",2018,1,27319,32,13
5132,Aba,"[45,48)",2005,0,10692,12,1
5132,Aba,"[45,48)",2005,1,12086,20,0
5132,Aba,"[45,48)",2006,0,8822,4,0
5132,Aba,"[45,48)",2006,1,9808,26,5
5132,Aba,"[45,48)",2007,0,9401,17,0
5132,Aba,"[45,48)",2007,1,10652,28,1
5132,Aba,"[45,48)",2008,0,12714,26,0
5132,Aba,"[45,48)",2008,1,14508,46,1
5132,Aba,"[45,48)",2009,0,16200,14,4
5132,Aba,"[45,48)",2009,1,18623,25,4
5132,Aba,"[45,48)",2010,0,18823,18,3
5132,Aba,"[45,48)",2010,1,21251,25,5
5132,Aba,"[45,48)",2011,0,19327,10,1
5132,Aba,"[45,48)",2011,1,21183,22,4
5132,Aba,"[45,48)",2012,0,19638,9,3
5132,Aba,"[45,48)",2012,1,21122,23,2
5132,Aba,"[45,48)",2013,0,21149,9,3
5132,Aba,"[45,48)",2013,1,23046,31,4
5132,Aba,"[45,48)",2014,0,22570,22,5
5132,Aba,"[45,48)",2014,1,24697,28,4
5132,Aba,"[45,48)",2015,0,24374,16,2
5132,Aba,"[45,48)",2015,1,26754,16,8
5132,Aba,"[45,48)",2016,0,24171,10,10
5132,Aba,"[45,48)",2016,1,26319,22,10
5132,Aba,"[45,48)",2017,0,24003,6,3
5132,Aba,"[45,48)",2017,1,25864,24,11
5132,Aba,"[45,48)",2018,0,24849,8,8
5132,Aba,"[45,48)",2018,1,26731,19,16
5132,Aba,"[48,51)",2005,0,13010,14,1
5132,Aba,"[48,51)",2005,1,14373,35,1
5132,Aba,"[48,51)",2006,0,12658,21,1
5132,Aba,"[48,51)",2006,1,13953,41,1
5132,Aba,"[48,51)",2007,0,11879,22,1
5132,Aba,"[48,51)",2007,1,13034,43,1
5132,Aba,"[48,51)",2008,0,10622,16,2
5132,Aba,"[48,51)",2008,1,11907,36,3
5132,Aba,"[48,51)",2009,0,8777,12,2
5132,Aba,"[48,51)",2009,1,9679,30,3
5132,Aba,"[48,51)",2010,0,9367,8,1
5132,Aba,"[48,51)",2010,1,10530,25,3
5132,Aba,"[48,51)",2011,0,12682,9,0
5132,Aba,"[48,51)",2011,1,14359,19,3
5132,Aba,"[48,51)",2012,0,16168,12,2
5132,Aba,"[48,51)",2012,1,18440,17,5
5132,Aba,"[48,51)",2013,0,18798,13,3
5132,Aba,"[48,51)",2013,1,21055,26,5
5132,Aba,"[48,51)",2014,0,19321,20,1
5132,Aba,"[48,51)",2014,1,21014,18,6
5132,Aba,"[48,51)",2015,0,19648,9,3
5132,Aba,"[48,51)",2015,1,20974,23,5
5132,Aba,"[48,51)",2016,0,21174,15,2
5132,Aba,"[48,51)",2016,1,22900,22,4
5132,Aba,"[48,51)",2017,0,22610,17,12
5132,Aba,"[48,51)",2017,1,24554,23,8
5132,Aba,"[48,51)",2018,0,24424,14,4
5132,Aba,"[48,51)",2018,1,26602,22,15
5132,Aba,"[51,54)",2005,0,12780,15,0
5132,Aba,"[51,54)",2005,1,13926,26,2
5132,Aba,"[51,54)",2006,0,13270,15,2
5132,Aba,"[51,54)",2006,1,14600,29,3
5132,Aba,"[51,54)",2007,0,12869,22,2
5132,Aba,"[51,54)",2007,1,14164,52,2
5132,Aba,"[51,54)",2008,0,12868,11,2
5132,Aba,"[51,54)",2008,1,14109,47,4
5132,Aba,"[51,54)",2009,0,12530,13,1
5132,Aba,"[51,54)",2009,1,13708,33,7
5132,Aba,"[51,54)",2010,0,11767,21,0
5132,Aba,"[51,54)",2010,1,12814,33,1
5132,Aba,"[51,54)",2011,0,10534,3,0
5132,Aba,"[51,54)",2011,1,11719,11,0
5132,Aba,"[51,54)",2012,0,8718,5,2
5132,Aba,"[51,54)",2012,1,9543,14,0
5132,Aba,"[51,54)",2013,0,9318,5,2
5132,Aba,"[51,54)",2013,1,10397,17,1
5132,Aba,"[51,54)",2014,0,12619,2,3
5132,Aba,"[51,54)",2014,1,14176,16,5
5132,Aba,"[51,54)",2015,0,16077,5,5
5132,Aba,"[51,54)",2015,1,18189,7,4
5132,Aba,"[51,54)",2016,0,18690,9,6
5132,Aba,"[51,54)",2016,1,20762,28,5
5132,Aba,"[51,54)",2017,0,19220,14,5
5132,Aba,"[51,54)",2017,1,20731,16,8
5132,Aba,"[51,54)",2018,0,19551,12,4
5132,Aba,"[51,54)",2018,1,20697,21,7
5132,Aba,"[54,57)",2005,0,10641,15,0
5132,Aba,"[54,57)",2005,1,11703,28,0
5132,Aba,"[54,57)",2006,0,10695,17,0
5132,Aba,"[54,57)",2006,1,11641,41,0
5132,Aba,"[54,57)",2007,0,11742,29,1
5132,Aba,"[54,57)",2007,1,12694,31,2
5132,Aba,"[54,57)",2008,0,12599,19,1
5132,Aba,"[54,57)",2008,1,13612,26,0
5132,Aba,"[54,57)",2009,0,13091,13,7
5132,Aba,"[54,57)",2009,1,14278,49,2
5132,Aba,"[54,57)",2010,0,12705,9,2
5132,Aba,"[54,57)",2010,1,13859,17,0
5132,Aba,"[54,57)",2011,0,12714,12,1
5132,Aba,"[54,57)",2011,1,13813,21,4
5132,Aba,"[54,57)",2012,0,12391,11,2
5132,Aba,"[54,57)",2012,1,13429,17,2
5132,Aba,"[54,57)",2013,0,11647,13,0
5132,Aba,"[54,57)",2013,1,12562,15,4
5132,Aba,"[54,57)",2014,0,10438,9,2
5132,Aba,"[54,57)",2014,1,11499,9,2
5132,Aba,"[54,57)",2015,0,8651,4,2
5132,Aba,"[54,57)",2015,1,9377,9,2
5132,Aba,"[54,57)",2016,0,9251,4,1
5132,Aba,"[54,57)",2016,1,10217,12,2
5132,Aba,"[54,57)",2017,0,12518,13,2
5132,Aba,"[54,57)",2017,1,13918,17,3
5132,Aba,"[54,57)",2018,0,15949,10,6
5132,Aba,"[54,57)",2018,1,17848,16,7
5132,Aba,"[57,60)",2005,0,10552,14,0
5132,Aba,"[57,60)",2005,1,11491,24,1
5132,Aba,"[57,60)",2006,0,10891,10,0
5132,Aba,"[57,60)",2006,1,11992,33,0
5132,Aba,"[57,60)",2007,0,10480,10,1
5132,Aba,"[57,60)",2007,1,11696,39,1
5132,Aba,"[57,60)",2008,0,10465,6,1
5132,Aba,"[57,60)",2008,1,11386,40,1
5132,Aba,"[57,60)",2009,0,10536,19,1
5132,Aba,"[57,60)",2009,1,11340,32,1
5132,Aba,"[57,60)",2010,0,11586,10,1
5132,Aba,"[57,60)",2010,1,12380,17,3
5132,Aba,"[57,60)",2011,0,12449,14,2
5132,Aba,"[57,60)",2011,1,13287,6,0
5132,Aba,"[57,60)",2012,0,12956,9,1
5132,Aba,"[57,60)",2012,1,13950,12,0
5132,Aba,"[57,60)",2013,0,12594,7,1
5132,Aba,"[57,60)",2013,1,13556,21,2
5132,Aba,"[57,60)",2014,0,12623,7,2
5132,Aba,"[57,60)",2014,1,13523,15,4
5132,Aba,"[57,60)",2015,0,12321,6,2
5132,Aba,"[57,60)",2015,1,13161,4,4
5132,Aba,"[57,60)",2016,0,11601,3,2
5132,Aba,"[57,60)",2016,1,12325,15,5
5132,Aba,"[57,60)",2017,0,10414,3,1
5132,Aba,"[57,60)",2017,1,11294,13,2
5132,Aba,"[57,60)",2018,0,8646,5,4
5132,Aba,"[57,60)",2018,1,9226,12,1
5132,Aba,"[60,63)",2005,0,9310,17,2
5132,Aba,"[60,63)",2005,1,10076,51,1
5132,Aba,"[60,63)",2006,0,9594,14,0
5132,Aba,"[60,63)",2006,1,10396,37,2
5132,Aba,"[60,63)",2007,0,10171,20,0
5132,Aba,"[60,63)",2007,1,10824,57,2
5132,Aba,"[60,63)",2008,0,10325,22,1
5132,Aba,"[60,63)",2008,1,11080,38,0
5132,Aba,"[60,63)",2009,0,10679,22,4
5132,Aba,"[60,63)",2009,1,11585,27,4
5132,Aba,"[60,63)",2010,0,10298,20,1
5132,Aba,"[60,63)",2010,1,11318,15,5
5132,Aba,"[60,63)",2011,0,10304,10,3
5132,Aba,"[60,63)",2011,1,11035,17,0
5132,Aba,"[60,63)",2012,0,10398,13,0
5132,Aba,"[60,63)",2012,1,11015,13,0
5132,Aba,"[60,63)",2013,0,11459,9,1
5132,Aba,"[60,63)",2013,1,12048,18,3
5132,Aba,"[60,63)",2014,0,12335,13,3
5132,Aba,"[60,63)",2014,1,12947,14,6
5132,Aba,"[60,63)",2015,0,12860,10,0
5132,Aba,"[60,63)",2015,1,13614,14,1
5132,Aba,"[60,63)",2016,0,12527,6,5
5132,Aba,"[60,63)",2016,1,13252,18,0
5132,Aba,"[60,63)",2017,0,12578,15,0
5132,Aba,"[60,63)",2017,1,13239,12,9
5132,Aba,"[60,63)",2018,0,12297,9,2
5132,Aba,"[60,63)",2018,1,12907,14,3
5132,Aba,"[63,66)",2005,0,8906,14,0
5132,Aba,"[63,66)",2005,1,8975,25,2
5132,Aba,"[63,66)",2006,0,9006,21,1
5132,Aba,"[63,66)",2006,1,9147,28,1
5132,Aba,"[63,66)",2007,0,9042,18,0
5132,Aba,"[63,66)",2007,1,9323,31,3
5132,Aba,"[63,66)",2008,0,9042,15,1
5132,Aba,"[63,66)",2008,1,9597,34,0
5132,Aba,"[63,66)",2009,0,9343,9,2
5132,Aba,"[63,66)",2009,1,9926,19,2
5132,Aba,"[63,66)",2010,0,9931,13,0
5132,Aba,"[63,66)",2010,1,10360,23,2
5132,Aba,"[63,66)",2011,0,10105,11,2
5132,Aba,"[63,66)",2011,1,10627,22,0
5132,Aba,"[63,66)",2012,0,10479,5,0
5132,Aba,"[63,66)",2012,1,11138,11,2
5132,Aba,"[63,66)",2013,0,10132,8,0
5132,Aba,"[63,66)",2013,1,10906,16,2
5132,Aba,"[63,66)",2014,0,10163,4,1
5132,Aba,"[63,66)",2014,1,10657,10,1
5132,Aba,"[63,66)",2015,0,10282,12,4
5132,Aba,"[63,66)",2015,1,10664,19,4
5132,Aba,"[63,66)",2016,0,11356,10,1
5132,Aba,"[63,66)",2016,1,11689,14,5
5132,Aba,"[63,66)",2017,0,12253,10,2
5132,Aba,"[63,66)",2017,1,12586,20,4
5132,Aba,"[63,66)",2018,0,12801,8,2
5132,Aba,"[63,66)",2018,1,13261,15,5
5132,Aba,"[66,69)",2005,0,6927,14,0
5132,Aba,"[66,69)",2005,1,6866,34,0
5132,Aba,"[66,69)",2006,0,7748,8,0
5132,Aba,"[66,69)",2006,1,7546,32,0
5132,Aba,"[66,69)",2007,0,8315,18,1
5132,Aba,"[66,69)",2007,1,8162,35,3
5132,Aba,"[66,69)",2008,0,8556,15,0
5132,Aba,"[66,69)",2008,1,8413,30,0
5132,Aba,"[66,69)",2009,0,8680,14,6
5132,Aba,"[66,69)",2009,1,8598,18,3
5132,Aba,"[66,69)",2010,0,8743,13,1
5132,Aba,"[66,69)",2010,1,8788,29,0
5132,Aba,"[66,69)",2011,0,8771,7,3
5132,Aba,"[66,69)",2011,1,9069,18,1
5132,Aba,"[66,69)",2012,0,9094,10,3
5132,Aba,"[66,69)",2012,1,9406,16,1
5132,Aba,"[66,69)",2013,0,9699,7,1
5132,Aba,"[66,69)",2013,1,9845,11,3
5132,Aba,"[66,69)",2014,0,9897,8,1
5132,Aba,"[66,69)",2014,1,10123,6,4
5132,Aba,"[66,69)",2015,0,10297,9,1
5132,Aba,"[66,69)",2015,1,10638,11,5
5132,Aba,"[66,69)",2016,0,9988,7,2
5132,Aba,"[66,69)",2016,1,10442,10,8
5132,Aba,"[66,69)",2017,0,10048,8,4
5132,Aba,"[66,69)",2017,1,10226,16,1
5132,Aba,"[66,69)",2018,0,10199,7,2
5132,Aba,"[66,69)",2018,1,10266,14,3
5132,Aba,"[69,72)",2005,0,4366,8,0
5132,Aba,"[69,72)",2005,1,4037,9,1
5132,Aba,"[69,72)",2006,0,4919,6,0
5132,Aba,"[69,72)",2006,1,4802,19,1
5132,Aba,"[69,72)",2007,0,5577,5,0
5132,Aba,"[69,72)",2007,1,5482,29,1
5132,Aba,"[69,72)",2008,0,6572,12,0
5132,Aba,"[69,72)",2008,1,6313,24,3
5132,Aba,"[69,72)",2009,0,7379,5,1
5132,Aba,"[69,72)",2009,1,6965,18,5
5132,Aba,"[69,72)",2010,0,7950,6,1
5132,Aba,"[69,72)",2010,1,7563,12,1
5132,Aba,"[69,72)",2011,0,8211,2,0
5132,Aba,"[69,72)",2011,1,7824,7,3
5132,Aba,"[69,72)",2012,0,8364,9,0
5132,Aba,"[69,72)",2012,1,8027,13,1
5132,Aba,"[69,72)",2013,0,8458,8,0
5132,Aba,"[69,72)",2013,1,8239,16,2
5132,Aba,"[69,72)",2014,0,8518,3,3
5132,Aba,"[69,72)",2014,1,8534,7,3
5132,Aba,"[69,72)",2015,0,8867,8,1
5132,Aba,"[69,72)",2015,1,8886,4,3
5132,Aba,"[69,72)",2016,0,9494,6,2
5132,Aba,"[69,72)",2016,1,9336,9,5
5132,Aba,"[69,72)",2017,0,9723,11,0
5132,Aba,"[69,72)",2017,1,9636,14,8
5132,Aba,"[69,72)",2018,0,10154,7,1
5132,Aba,"[69,72)",2018,1,10165,8,2
5132,Aba,"[72,75)",2005,0,4390,1,0
5132,Aba,"[72,75)",2005,1,3723,11,0
5132,Aba,"[72,75)",2006,0,4266,8,1
5132,Aba,"[72,75)",2006,1,3548,12,1
5132,Aba,"[72,75)",2007,0,4267,10,0
5132,Aba,"[72,75)",2007,1,3662,13,0
5132,Aba,"[72,75)",2008,0,4060,4,0
5132,Aba,"[72,75)",2008,1,3593,17,1
5132,Aba,"[72,75)",2009,0,4600,10,1
5132,Aba,"[72,75)",2009,1,4307,11,1
5132,Aba,"[72,75)",2010,0,5246,7,1
5132,Aba,"[72,75)",2010,1,4954,12,1
5132,Aba,"[72,75)",2011,0,6213,8,1
5132,Aba,"[72,75)",2011,1,5744,7,1
5132,Aba,"[72,75)",2012,0,7012,3,2
5132,Aba,"[72,75)",2012,1,6385,6,0
5132,Aba,"[72,75)",2013,0,7592,5,1
5132,Aba,"[72,75)",2013,1,6983,7,2
5132,Aba,"[72,75)",2014,0,7883,7,0
5132,Aba,"[72,75)",2014,1,7274,15,2
5132,Aba,"[72,75)",2015,0,8072,6,1
5132,Aba,"[72,75)",2015,1,7518,9,4
5132,Aba,"[72,75)",2016,0,8206,8,3
5132,Aba,"[72,75)",2016,1,7774,9,6
5132,Aba,"[72,75)",2017,0,8308,9,1
5132,Aba,"[72,75)",2017,1,8110,12,2
5132,Aba,"[72,75)",2018,0,8693,5,1
5132,Aba,"[72,75)",2018,1,8505,10,5
5132,Aba,"[75,78)",2005,0,3693,3,0
5132,Aba,"[75,78)",2005,1,2837,5,0
5132,Aba,"[75,78)",2006,0,3614,3,0
5132,Aba,"[75,78)",2006,1,2870,9,0
5132,Aba,"[75,78)",2007,0,3742,8,0
5132,Aba,"[75,78)",2007,1,2961,13,0
5132,Aba,"[75,78)",2008,0,3938,4,0
5132,Aba,"[75,78)",2008,1,3178,14,0
5132,Aba,"[75,78)",2009,0,3847,5,2
5132,Aba,"[75,78)",2009,1,3048,13,0
5132,Aba,"[75,78)",2010,0,3876,4,0
5132,Aba,"[75,78)",2010,1,3171,7,3
5132,Aba,"[75,78)",2011,0,3717,5,1
5132,Aba,"[75,78)",2011,1,3142,6,1
5132,Aba,"[75,78)",2012,0,4241,0,1
5132,Aba,"[75,78)",2012,1,3798,5,2
5132,Aba,"[75,78)",2013,0,4875,3,1
5132,Aba,"[75,78)",2013,1,4404,10,4
5132,Aba,"[75,78)",2014,0,5807,6,0
5132,Aba,"[75,78)",2014,1,5140,6,1
5132,Aba,"[75,78)",2015,0,6595,7,2
5132,Aba,"[75,78)",2015,1,5757,6,1
5132,Aba,"[75,78)",2016,0,7185,10,2
5132,Aba,"[75,78)",2016,1,6344,7,3
5132,Aba,"[75,78)",2017,0,7505,11,0
5132,Aba,"[75,78)",2017,1,6652,15,1
5132,Aba,"[75,78)",2018,0,7736,12,2
5132,Aba,"[75,78)",2018,1,6928,6,2
5132,Aba,"[78,Inf)",2005,0,7981,4,0
5132,Aba,"[78,Inf)",2005,1,5021,5,0
5132,Aba,"[78,Inf)",2006,0,8360,4,0
5132,Aba,"[78,Inf)",2006,1,5294,8,0
5132,Aba,"[78,Inf)",2007,0,8622,6,0
5132,Aba,"[78,Inf)",2007,1,5502,12,0
5132,Aba,"[78,Inf)",2008,0,8952,0,0
5132,Aba,"[78,Inf)",2008,1,5808,10,4
5132,Aba,"[78,Inf)",2009,0,9229,8,0
5132,Aba,"[78,Inf)",2009,1,6104,10,2
5132,Aba,"[78,Inf)",2010,0,9592,7,0
5132,Aba,"[78,Inf)",2010,1,6398,20,0
5132,Aba,"[78,Inf)",2011,0,10078,2,0
5132,Aba,"[78,Inf)",2011,1,6886,4,1
5132,Aba,"[78,Inf)",2012,0,10266,6,1
5132,Aba,"[78,Inf)",2012,1,7077,8,2
5132,Aba,"[78,Inf)",2013,0,10643,2,0
5132,Aba,"[78,Inf)",2013,1,7493,6,2
5132,Aba,"[78,Inf)",2014,0,10964,3,3
5132,Aba,"[78,Inf)",2014,1,7951,9,1
5132,Aba,"[78,Inf)",2015,0,11640,6,2
5132,Aba,"[78,Inf)",2015,1,8754,4,5
5132,Aba,"[78,Inf)",2016,0,12585,9,8
5132,Aba,"[78,Inf)",2016,1,9721,5,0
5132,Aba,"[78,Inf)",2017,0,13742,5,0
5132,Aba,"[78,Inf)",2017,1,10850,12,10
5132,Aba,"[78,Inf)",2018,0,15085,9,4
5132,Aba,"[78,Inf)",2018,1,12194,10,8
5133,Ganzi,"[0,12)",2005,0,82978,32,3
5133,Ganzi,"[0,12)",2005,1,83977,42,1
5133,Ganzi,"[0,12)",2006,0,80579,22,0
5133,Ganzi,"[0,12)",2006,1,81903,31,2
5133,Ganzi,"[0,12)",2007,0,78236,24,0
5133,Ganzi,"[0,12)",2007,1,79957,31,2
5133,Ganzi,"[0,12)",2008,0,76608,27,1
5133,Ganzi,"[0,12)",2008,1,78851,37,1
5133,Ganzi,"[0,12)",2009,0,75195,26,1
5133,Ganzi,"[0,12)",2009,1,77581,44,3
5133,Ganzi,"[0,12)",2010,0,73906,39,3
5133,Ganzi,"[0,12)",2010,1,76924,42,5
5133,Ganzi,"[0,12)",2011,0,72590,36,0
5133,Ganzi,"[0,12)",2011,1,76030,49,2
5133,Ganzi,"[0,12)",2012,0,71913,52,2
5133,Ganzi,"[0,12)",2012,1,75612,76,1
5133,Ganzi,"[0,12)",2013,0,71415,62,2
5133,Ganzi,"[0,12)",2013,1,75271,77,1
5133,Ganzi,"[0,12)",2014,0,71026,49,6
5133,Ganzi,"[0,12)",2014,1,75042,63,10
5133,Ganzi,"[0,12)",2015,0,70643,63,5
5133,Ganzi,"[0,12)",2015,1,74825,62,11
5133,Ganzi,"[0,12)",2016,0,70260,59,8
5133,Ganzi,"[0,12)",2016,1,74613,67,14
5133,Ganzi,"[0,12)",2017,0,69852,83,9
5133,Ganzi,"[0,12)",2017,1,74378,79,12
5133,Ganzi,"[0,12)",2018,0,69363,78,4
5133,Ganzi,"[0,12)",2018,1,74062,89,6
5133,Ganzi,"[12,15)",2005,0,22779,17,0
5133,Ganzi,"[12,15)",2005,1,24046,34,0
5133,Ganzi,"[12,15)",2006,0,23490,13,0
5133,Ganzi,"[12,15)",2006,1,24247,19,0
5133,Ganzi,"[12,15)",2007,0,25205,21,0
5133,Ganzi,"[12,15)",2007,1,25576,10,0
5133,Ganzi,"[12,15)",2008,0,25700,18,0
5133,Ganzi,"[12,15)",2008,1,25664,17,0
5133,Ganzi,"[12,15)",2009,0,25479,21,0
5133,Ganzi,"[12,15)",2009,1,25644,16,0
5133,Ganzi,"[12,15)",2010,0,24774,25,0
5133,Ganzi,"[12,15)",2010,1,24688,19,0
5133,Ganzi,"[12,15)",2011,0,24318,27,0
5133,Ganzi,"[12,15)",2011,1,24305,32,0
5133,Ganzi,"[12,15)",2012,0,23041,20,0
5133,Ganzi,"[12,15)",2012,1,22897,53,3
5133,Ganzi,"[12,15)",2013,0,21503,29,1
5133,Ganzi,"[12,15)",2013,1,21841,44,0
5133,Ganzi,"[12,15)",2014,0,19831,40,0
5133,Ganzi,"[12,15)",2014,1,20455,27,0
5133,Ganzi,"[12,15)",2015,0,18878,43,0
5133,Ganzi,"[12,15)",2015,1,19626,45,1
5133,Ganzi,"[12,15)",2016,0,18224,30,2
5133,Ganzi,"[12,15)",2016,1,18981,21,1
5133,Ganzi,"[12,15)",2017,0,17803,31,0
5133,Ganzi,"[12,15)",2017,1,18561,43,2
5133,Ganzi,"[12,15)",2018,0,17541,44,0
5133,Ganzi,"[12,15)",2018,1,18298,69,0
5133,Ganzi,"[15,18)",2005,0,24337,38,0
5133,Ganzi,"[15,18)",2005,1,25445,30,5
5133,Ganzi,"[15,18)",2006,0,24657,30,0
5133,Ganzi,"[15,18)",2006,1,25869,46,1
5133,Ganzi,"[15,18)",2007,0,23237,31,0
5133,Ganzi,"[15,18)",2007,1,24554,44,0
5133,Ganzi,"[15,18)",2008,0,23920,46,0
5133,Ganzi,"[15,18)",2008,1,25122,44,0
5133,Ganzi,"[15,18)",2009,0,24598,36,0
5133,Ganzi,"[15,18)",2009,1,25305,65,0
5133,Ganzi,"[15,18)",2010,0,26141,59,0
5133,Ganzi,"[15,18)",2010,1,26475,51,0
5133,Ganzi,"[15,18)",2011,0,26383,67,1
5133,Ganzi,"[15,18)",2011,1,26323,47,2
5133,Ganzi,"[15,18)",2012,0,25910,81,0
5133,Ganzi,"[15,18)",2012,1,26057,109,0
5133,Ganzi,"[15,18)",2013,0,25007,70,3
5133,Ganzi,"[15,18)",2013,1,24907,84,1
5133,Ganzi,"[15,18)",2014,0,24423,122,1
5133,Ganzi,"[15,18)",2014,1,24395,139,1
5133,Ganzi,"[15,18)",2015,0,23078,121,8
5133,Ganzi,"[15,18)",2015,1,22920,110,3
5133,Ganzi,"[15,18)",2016,0,21510,109,2
5133,Ganzi,"[15,18)",2016,1,21835,126,6
5133,Ganzi,"[15,18)",2017,0,19828,131,6
5133,Ganzi,"[15,18)",2017,1,20440,116,4
5133,Ganzi,"[15,18)",2018,0,18869,98,8
5133,Ganzi,"[15,18)",2018,1,19607,105,2
5133,Ganzi,"[18,21)",2005,0,23637,39,5
5133,Ganzi,"[18,21)",2005,1,24308,67,8
5133,Ganzi,"[18,21)",2006,0,25346,65,4
5133,Ganzi,"[18,21)",2006,1,25898,75,8
5133,Ganzi,"[18,21)",2007,0,27873,66,4
5133,Ganzi,"[18,21)",2007,1,28285,85,6
5133,Ganzi,"[18,21)",2008,0,28124,64,6
5133,Ganzi,"[18,21)",2008,1,28619,83,5
5133,Ganzi,"[18,21)",2009,0,28506,94,4
5133,Ganzi,"[18,21)",2009,1,29101,76,7
5133,Ganzi,"[18,21)",2010,0,26660,89,3
5133,Ganzi,"[18,21)",2010,1,27433,84,3
5133,Ganzi,"[18,21)",2011,0,26557,81,5
5133,Ganzi,"[18,21)",2011,1,27339,106,7
5133,Ganzi,"[18,21)",2012,0,26374,101,4
5133,Ganzi,"[18,21)",2012,1,26795,143,12
5133,Ganzi,"[18,21)",2013,0,27193,128,13
5133,Ganzi,"[18,21)",2013,1,27349,156,9
5133,Ganzi,"[18,21)",2014,0,26950,209,13
5133,Ganzi,"[18,21)",2014,1,26784,210,7
5133,Ganzi,"[18,21)",2015,0,26207,164,26
5133,Ganzi,"[18,21)",2015,1,26288,166,8
5133,Ganzi,"[18,21)",2016,0,25196,147,19
5133,Ganzi,"[18,21)",2016,1,25046,171,10
5133,Ganzi,"[18,21)",2017,0,24581,154,15
5133,Ganzi,"[18,21)",2017,1,24510,155,8
5133,Ganzi,"[18,21)",2018,0,23226,125,16
5133,Ganzi,"[18,21)",2018,1,23031,138,11
5133,Ganzi,"[21,24)",2005,0,23912,37,2
5133,Ganzi,"[21,24)",2005,1,24904,57,9
5133,Ganzi,"[21,24)",2006,0,24225,38,4
5133,Ganzi,"[21,24)",2006,1,24749,88,11
